123,2.2403,46040
124,2.25851,46044.2
125,2.27672,46047.8
126,2.29494,46051.4
127,2.31315,46055.2
128,2.33137,46059.4
129,2.34958,46064.3
130,2.36779,46070.3
131,2.38601,46078.3
132,2.40422,46088.7
133,2.42244,46102.3
134,2.44065,46119.1
135,2.45886,46138.9
136,2.47708,46161.1
137,2.49529,46184.6
138,2.5135,46208.4
139,2.53172,46231.7
140,2.54993,46253.6
141,2.56815,46274
142,2.58636,46292.8
143,2.60457,46310.4
144,2.62279,46327.2
145,2.641,46343.7
146,2.65921,46360.5
147,2.67743,46378.3
148,2.69564,46398.7
149,2.71386,46425.7
150,2.73207,46472.3
151,2.75028,46575.3
152,2.7685,46828.9
153,2.78671,47440.6
154,2.80493,48802.8
155,2.82314,51535.3
156,2.84135,56413.3
157,2.85957,64093.9
158,2.87778,74644.7
159,2.89599,87069.9
160,2.91421,99186.1
161,2.93242,108135
162,2.95064,111451
163,2.96885,108160
164,2.98706,99246.4
165,3.00528,87191.5
166,3.02349,74880.5
167,3.0417,64542.2
168,3.05992,57241.7
169,3.07813,52994.1
170,3.09635,51207.9
171,3.11456,51105.4
172,3.13277,51948.1
173,3.15099,53099.8
174,3.1692,54041.8
175,3.18741,54415
176,3.20563,54078
177,3.22384,53122.7
178,3.24206,51810.3
179,3.26027,50450.9
180,3.27848,49287.3
181,3.2967,48437.3
182,3.31491,47901.8
183,3.33313,47613.7
184,3.35134,47488
185,3.36955,47454.3
186,3.38777,47466.3
187,3.40598,47498.6
188,3.42419,47539.2
189,3.44241,47583.1
190,3.46062,47628.7
191,3.47884,47675.3
192,3.49705,47722.9
193,3.51526,47771.5
194,3.53348,47821.1
195,3.55169,47871.8
196,3.5699,47923.8
197,3.58812,47977.1
198,3.60633,48031.7
199,3.62455,48087.7
200,3.64276,48144.7
201,3.66097,48202.5
202,3.67919,48260.9
203,3.6974,48319.6
204,3.71562,48378.3
205,3.73383,48437
206,3.75204,48496
207,3.77026,48555.3
208,3.78847,48615.5
209,3.80668,48676.8
210,3.8249,48739.5
211,3.84311,48803.7
212,3.86133,48869.5
213,3.87954,48936.9
214,3.89775,49005.7
215,3.91597,49075.9
216,3.93418,49147.5
217,3.95239,49220.4
218,3.97061,49294.6
219,3.98882,49370.1
220,4.00704,49446.9
221,4.02525,49525.1
222,4.04346,49604.5
223,4.06168,49685.4
224,4.07989,49767.6
225,4.0981,49851.3
226,4.11632,49936.4
227,4.13453,50022.9
228,4.15275,50111
229,4.17096,50200.5
230,4.18917,50291.6
231,4.20739,50384.3
232,4.2256,50478.6
233,4.24382,50574.5
234,4.26203,50672
235,4.28024,50771.5
236,4.29846,50873
237,4.31667,50977.4
238,4.33488,51086.7
239,4.3531,51205.2
240,4.37131,51342.1
241,4.38953,51515.7
242,4.40774,51761.1
243,4.42595,52142.6
244,4.44417,52774.5
245,4.46238,53849.1
246,4.48059,55667.7
247,4.49881,58650.4
248,4.51702,63292.6
249,4.53524,70027
250,4.55345,78990
251,4.57166,89754.6
252,4.58988,101170
253,4.60809,111457
254,4.62631,118629
255,4.64452,121113
256,4.66273,118320
257,4.68095,110878
258,4.69916,100403
259,4.71737,88927.8
260,4.73559,78270.5
261,4.7538,69596.9
262,4.77202,63316.7
263,4.79023,59245.9
264,4.80844,56887.7
265,4.82666,55685.8
266,4.84487,55176.7
267,4.86308,55040.5
268,4.8813,55086.1
269,4.89951,55213.2
270,4.91773,55374.6
271,4.93594,55550.5
272,4.95415,55733.3
273,4.97237,55920.5
274,4.99058,56111.7
275,5.00879,56307.1
276,5.02701,56507.9
277,5.04522,56716.1
278,5.06344,56935.9
279,5.08165,57174.7
280,5.09986,57445.6
281,5.11808,57770.4
282,5.13629,58182.6
283,5.15451,58729.2
284,5.17272,59465.7
285,5.19093,60442.9
286,5.20915,61683
287,5.22736,63150.4
288,5.24557,64732
289,5.26379,66240.8
290,5.282,67452.7
291,5.30022,68170.6
292,5.31843,68289.5
293,5.33664,67834.9
294,5.35486,66954.7
295,5.37307,65868.6
296,5.39128,64798.8
297,5.4095,63912.6
298,5.42771,63295.1
299,5.44593,62954.9
300,5.46414,62850.7
301,5.48235,62920.6
302,5.50057,63105.1
303,5.51878,63358.3
304,5.537,63649.9
305,5.55521,63962.5
306,5.57342,64287
307,5.59164,64619.4
308,5.60985,64958.3
309,5.62806,65303.2
310,5.64628,65654.2
311,5.66449,66011.3
312,5.68271,66374.8
313,5.70092,66744.8
314,5.71913,67121.6
315,5.73735,67505.1
316,5.75556,67895.6
317,5.77377,68292.9
318,5.79199,68697.2
319,5.8102,69108.2
320,5.82842,69526.1
321,5.84663,69951
322,5.86484,70382.9
323,5.88306,70822.1
324,5.90127,71268.7
325,5.91948,71723.1
326,5.9377,72185.3
327,5.95591,72655.6
328,5.97413,73134.3
329,5.99234,73622.5
330,6.01055,74124.2
331,6.02877,74653.5
332,6.04698,75258.7
333,6.0652,76094.3
334,6.08341,77616
335,6.10162,81067
336,6.11984,89571.9
337,6.13805,110348
338,6.15626,158666
339,6.17448,263964
340,6.19269,477615
341,6.21091,879864
342,6.22912,1.58084e+06
343,6.24733,2.70859e+06
344,6.26555,4.37809e+06
345,6.28376,6.64176e+06
346,6.30197,9.43324e+06
347,6.32019,1.2528e+07
348,6.3384,1.55475e+07
349,6.35662,1.8024e+07
350,6.37483,1.9515e+07
351,6.39304,1.97316e+07
352,6.41126,1.86297e+07
353,6.42947,1.64245e+07
354,6.44769,1.35217e+07
355,6.4659,1.03959e+07
356,6.48411,7.46584e+06
357,6.50233,5.01033e+06
358,6.52054,3.14504e+06
359,6.53875,1.85017e+06
360,6.55697,1.02448e+06
361,6.57518,539162
362,6.5934,275590
363,6.61161,143111
364,6.62982,81425.9
365,6.64804,54821.8
366,6.66625,44221
367,6.68446,40359.7
368,6.70268,39132.1
369,6.72089,38886.8
370,6.73911,39066.5
371,6.75732,39642.4
372,6.77553,41007.7
373,6.79375,44188.1
374,6.81196,51355.4
375,6.83017,66654.4
376,6.84839,97263.9
377,6.8666,154374
378,6.88482,253425
379,6.90303,412686
380,6.92124,649344
381,6.93946,972996
382,6.95767,1.37789e+06
383,6.97589,1.83676e+06
384,6.9941,2.29989e+06
385,7.01231,2.702e+06
386,7.03053,2.97662e+06
387,7.04874,3.07389e+06
388,7.06695,2.97532e+06
389,7.08517,2.69951e+06
390,7.10338,2.29639e+06
391,7.1216,1.83248e+06
392,7.13981,1.37309e+06
393,7.15802,967895
394,7.17624,644142
395,7.19445,407533
396,7.21266,248426
397,7.23088,149597
398,7.24909,92751.3
399,7.26731,62428.3
400,7.28552,47427.2
401,7.30373,40562.5
402,7.32195,37684.6
403,7.34016,36614.7
404,7.35838,36305.7
405,7.37659,36294.7
406,7.3948,36393.4
407,7.41302,36530.8
408,7.43123,36682.2
409,7.44944,36839.8
410,7.46766,37001.3
411,7.48587,37166.3
412,7.50409,37334.7
413,7.5223,37506.4
414,7.54051,37681.5
415,7.55873,37859.8
416,7.57694,38041
417,7.59515,38225.1
418,7.61337,38411.9
419,7.63158,38601.4
420,7.6498,38793.6
421,7.66801,38988.9
422,7.68622,39187.3
423,7.70444,39389.1
424,7.72265,39594.6
425,7.74086,39803.9
426,7.75908,40017.3
427,7.77729,40234.8
428,7.79551,40456.8
429,7.81372,40683.3
430,7.83193,40914.3
431,7.85015,41149.8
432,7.86836,41389.7
433,7.88658,41633.8
434,7.90479,41882
435,7.923,42134.3
436,7.94122,42390.7
437,7.95943,42651
438,7.97764,42915.6
439,7.99586,43184.5
440,8.01407,43457.8
441,8.03229,43735.7
442,8.0505,44018.3
443,8.06871,44305.8
444,8.08693,44598.4
445,8.10514,44896.2
446,8.12335,45199.7
447,8.14157,45508.9
448,8.15978,45824
449,8.178,46145.2
450,8.19621,46472.2
451,8.21442,46804.9
452,8.23264,47143.2
453,8.25085,47486.9
454,8.26907,47835.9
455,8.28728,48190.3
456,8.30549,48550.3
457,8.32371,48916.1
458,8.34192,49288.2
459,8.36013,49667
460,8.37835,50053.2
461,8.39656,50447.9
462,8.41478,50852.7
463,8.43299,51270.5
464,8.4512,51706.7
465,8.46942,52171.1
466,8.48763,52681.4
467,8.50584,53267.8
468,8.52406,53980
469,8.54227,54895
470,8.56049,56124.2
471,8.5787,57817
472,8.59691,60153.9
473,8.61513,63324.3
474,8.63334,67484.4
475,8.65156,72697.3
476,8.66977,78867.6
477,8.68798,85690.6
478,8.7062,92642.7
479,8.72441,99031.8
480,8.74262,104110
481,8.76084,107227
482,8.77905,107984
483,8.79727,106333
484,8.81548,102591
485,8.83369,97371.2
486,8.85191,91431.5
487,8.87012,85515.7
488,8.88833,80217.3
489,8.90655,75905.2
490,8.92476,72716.7
491,8.94298,70602.8
492,8.96119,69398.8
493,8.9794,68894.2
494,8.99762,68885
495,9.01583,69203.5
496,9.03404,69726.8
497,9.05226,70373.5
498,9.07047,71093.3
499,9.08869,71857.2
500,9.1069,72648.6
501,9.12511,73458
502,9.14333,74279.7
503,9.16154,75110.8
504,9.17976,75950.1
505,9.19797,76798.3
506,9.21618,77657.2
507,9.2344,78529.4
508,9.25261,79416.9
509,9.27082,80321.1
510,9.28904,81242.3
511,9.30725,82179.5
512,9.32547,83131.5
513,9.34368,84097.1
514,9.36189,85075.7
515,9.38011,86068
516,9.39832,87075.9
517,9.41653,88101.9
518,9.43475,89149.5
519,9.45296,90222
520,9.47118,91322.5
521,9.48939,92453.3
522,9.5076,93615.8
523,9.52582,94810.2
524,9.54403,96034.5
525,9.56224,97285.2
526,9.58046,98557.2
527,9.59867,99844.7
528,9.61689,101142
529,9.6351,102447
530,9.65331,103758
531,9.67153,105080
532,9.68974,106421
533,9.70796,107791
534,9.72617,109204
535,9.74438,110679
536,9.7626,112234
537,9.78081,113889
538,9.79902,115666
539,9.81724,117584
540,9.83545,119655
541,9.85367,121876
542,9.87188,124223
543,9.89009,126650
544,9.90831,129088
545,9.92652,131451
546,9.94473,133657
547,9.96295,135642
548,9.98116,137375
549,9.99938,138867
550,10.0176,140171
551,10.0358,141366
552,10.054,142546
553,10.0722,143803
554,10.0904,145233
555,10.1087,146973
556,10.1269,149297
557,10.1451,152863
558,10.1633,159209
559,10.1815,171748
560,10.1997,197601
561,10.2179,250718
562,10.2362,356750
563,10.2544,559867
564,10.2726,931024
565,10.2908,1.57595e+06
566,10.309,2.63949e+06
567,10.3272,4.3014e+06
568,10.3454,6.75819e+06
569,10.3637,1.01874e+07
570,10.3819,1.46955e+07
571,10.4001,2.0257e+07
572,10.4183,2.66623e+07
573,10.4365,3.3493e+07
574,10.4547,4.01441e+07
575,10.4729,4.59008e+07
576,10.4911,5.00598e+07
577,10.5094,5.20692e+07
578,10.5276,5.16482e+07
579,10.5458,4.88507e+07
580,10.564,4.40547e+07
581,10.5822,3.78775e+07
582,10.6004,3.10459e+07
583,10.6186,2.42565e+07
584,10.6369,1.80646e+07
585,10.6551,1.28231e+07
586,10.6733,8.6763e+06
587,10.6915,5.59637e+06
588,10.7097,3.44241e+06
589,10.7279,2.02093e+06
590,10.7461,1.13433e+06
591,10.7644,611106
592,10.7826,318714
593,10.8008,163919
594,10.819,86289.3
595,10.8372,49451.5
596,10.8554,32974
597,10.8736,26106
598,10.8919,23534.4
599,10.9101,22788.3
600,10.9283,22784.3
601,10.9465,23074.1
602,10.9647,23482
603,10.9829,23941.5
604,11.0011,24427
605,11.0193,24926.4
606,11.0376,25431.8
607,11.0558,25936.3
608,11.074,26434.4
609,11.0922,26922.7
610,11.1104,27400.7
611,11.1286,27870.6
612,11.1468,28336.7
613,11.1651,28803.9
614,11.1833,29276.3
615,11.2015,29756.1
616,11.2197,30243.3
617,11.2379,30736.9
618,11.2561,31237.1
619,11.2743,31748.8
620,11.2926,32287.1
621,11.3108,32889.8
622,11.329,33642.7
623,11.3472,34736.9
624,11.3654,36585.6
625,11.3836,40046.6
626,11.4018,46814.2
627,11.4201,60048.7
628,11.4383,85296
629,11.4565,131672
630,11.4747,213145
631,11.4929,349527
632,11.5111,566540
633,11.5293,894168
634,11.5475,1.36258e+06
635,11.5658,1.99542e+06
636,11.584,2.801e+06
637,11.6022,3.76345e+06
638,11.6204,4.83629e+06
639,11.6386,5.94165e+06
640,11.6568,6.97722e+06
641,11.675,7.83095e+06
642,11.6933,8.40102e+06
643,11.7115,8.61614e+06
644,11.7297,8.45073e+06
645,11.7479,7.93026e+06
646,11.7661,7.12529e+06
647,11.7843,6.13598e+06
648,11.8025,5.07176e+06
649,11.8208,4.03175e+06
650,11.839,3.09076e+06
651,11.8572,2.29306e+06
652,11.8754,1.65386e+06
653,11.8936,1.16588e+06
654,11.9118,808195
655,11.93,554411
656,11.9483,378698
657,11.9665,259134
658,11.9847,178808
659,12.0029,125494
660,12.0211,90679.9
661,12.0393,68513.2
662,12.0575,54945.2
663,12.0757,47137.5
664,12.094,43089
665,12.1122,41404.2
666,12.1304,41140
667,12.1486,41691.1
668,12.1668,42696.9
669,12.185,43965
670,12.2032,45411
671,12.2215,47014
672,12.2397,48786.6
673,12.2579,50758.5
674,12.2761,52968
675,12.2943,55461.5
676,12.3125,58293.1
677,12.3307,61526.4
678,12.349,65233.1
679,12.3672,69490.8
680,12.3854,74378.4
681,12.4036,79972.3
682,12.4218,86344.1
683,12.44,93560.2
684,12.4582,101683
685,12.4765,110776
686,12.4947,120904
687,12.5129,132142
688,12.5311,144569
689,12.5493,158268
690,12.5675,173320
691,12.5857,189781
692,12.6039,207672
693,12.6222,226943
694,12.6404,247450
695,12.6586,268920
696,12.6768,290934
697,12.695,312924
698,12.7132,334181
699,12.7314,353903
700,12.7497,371248
701,12.7679,385407
702,12.7861,395685
703,12.8043,401558
704,12.8225,402725
705,12.8407,399125
706,12.8589,390937
707,12.8772,378553
708,12.8954,362538
709,12.9136,343584
710,12.9318,322455
711,12.95,299942
712,12.9682,276806
713,12.9864,253745
714,13.0047,231349
715,13.0229,210081
716,13.0411,190263
717,13.0593,172081
718,13.0775,155603
719,13.0957,140812
720,13.1139,127643
721,13.1321,116023
722,13.1504,105916
723,13.1686,97366.5
724,13.1868,90560
725,13.205,85892.9
726,13.2232,84065.1
727,13.2414,86181.4
728,13.2596,93840.7
729,13.2779,109166
730,13.2961,134722
731,13.3143,173248
732,13.3325,227193
733,13.3507,298039
734,13.3689,385539
735,13.3871,487026
736,13.4054,597028
737,13.4236,707412
738,13.4418,808163
739,13.46,888762
740,13.4782,939915
741,13.4964,955256
742,13.5146,932582
743,13.5329,874303
744,13.5511,786964
745,13.5693,679993
746,13.5875,563983
747,13.6057,448961
748,13.6239,343012
749,13.6421,251507
750,13.6603,176978
751,13.6786,119510
752,13.6968,77446.6
753,13.715,48161.9
754,13.7332,28741.3
755,13.7514,16459
756,13.7696,9044.73
757,13.7878,4769.56
758,13.8061,2413.51
759,13.8243,1171.95
760,13.8425,546.078
761,13.8607,244.166
762,13.8789,104.761
763,13.8971,43.1318
764,13.9153,17.0403
765,13.9336,6.46011
766,13.9518,2.35009
767,13.97,0.820368
768,13.9882,0.274799
769,14.0064,0.0883285
770,14.0246,0.0272438
771,14.0428,0.0080633
772,14.0611,0.00229002
773,14.0793,0.000624085
774,14.0975,0.000163203
775,14.1157,4.09535e-05
776,14.1339,9.86128e-06
777,14.1521,2.27853e-06
778,14.1703,5.05189e-07
779,14.1886,1.07481e-07
780,14.2068,2.19426e-08
781,14.225,4.29856e-09
782,14.2432,8.08047e-10
783,14.2614,1.45756e-10
784,14.2796,2.52289e-11
785,14.2978,4.1903e-12
786,14.316,6.67838e-13
787,14.3343,1.02135e-13
788,14.3525,1.49884e-14
789,14.3707,2.11065e-15
790,14.3889,2.85202e-16
791,14.4071,3.69801e-17
792,14.4253,4.6011e-18
793,14.4435,5.49329e-19
794,14.4618,6.29333e-20
795,14.48,6.91842e-21
796,14.4982,7.29812e-22
797,14.5164,7.38742e-23
798,14.5346,7.17549e-24
799,14.5528,6.68788e-25
800,14.571,5.9814e-26
801,14.5893,5.13328e-27
802,14.6075,4.22731e-28
803,14.6257,3.3405e-29
804,14.6439,2.53301e-30
805,14.6621,1.84306e-31
806,14.6803,1.28682e-32
807,14.6985,8.62135e-34
808,14.7168,5.54256e-35
809,14.735,3.41918e-36
810,14.7532,2.02401e-37
811,14.7714,1.14968e-38
812,14.7896,6.26648e-40
813,14.8078,3.27752e-41
814,14.826,1.64492e-42
815,14.8442,7.92176e-44
816,14.8625,3.6608e-45
817,14.8807,1.62333e-46
818,14.8989,6.90743e-48
819,14.9171,2.82035e-49
820,14.9353,1.10501e-50
821,14.9535,4.1544e-52
822,14.9717,1.49874e-53
823,14.99,5.18827e-55
824,15.0082,1.72344e-56
825,15.0264,5.49347e-58
826,15.0446,1.68025e-59
827,15.0628,4.93152e-61
828,15.081,1.38888e-62
829,15.0992,3.75339e-64
830,15.1175,9.73333e-66
831,15.1357,2.42201e-67
832,15.1539,5.78321e-69
833,15.1721,1.32507e-70
834,15.1903,2.9133e-72
835,15.2085,6.14624e-74
836,15.2267,1.24426e-75
837,15.245,2.41708e-77
838,15.2632,4.50554e-79
839,15.2814,8.05899e-81
840,15.2996,1.38322e-82
841,15.3178,2.27805e-84
842,15.336,0
843,15.3542,0
844,15.3724,0
845,15.3907,0
846,15.4089,0
847,15.4271,0
848,15.4453,0
849,15.4635,0
850,15.4817,0
851,15.4999,0
852,15.5182,0
853,15.5364,0
854,15.5546,0
855,15.5728,0
856,15.591,0
857,15.6092,0
858,15.6274,0
859,15.6457,0
860,15.6639,0
861,15.6821,0
862,15.7003,0
863,15.7185,0
864,15.7367,0
865,15.7549,0
866,15.7732,0
867,15.7914,0
868,15.8096,0
869,15.8278,0
870,15.846,0
871,15.8642,0
872,15.8824,0
873,15.9006,0
874,15.9189,0
875,15.9371,0
876,15.9553,0
877,15.9735,0
878,15.9917,0
879,16.0099,0
880,16.0281,0
881,16.0464,0
882,16.0646,0
883,16.0828,0
884,16.101,0
885,16.1192,0
886,16.1374,0
887,16.1556,0
888,16.1739,0
889,16.1921,0
890,16.2103,0
891,16.2285,0
892,16.2467,0
893,16.2649,0
894,16.2831,0
895,16.3014,0
896,16.3196,0
897,16.3378,0
898,16.356,0
899,16.3742,0
900,16.3924,0
901,16.4106,0
902,16.4288,0
903,16.4471,0
904,16.4653,0
905,16.4835,0
906,16.5017,0
907,16.5199,0
908,16.5381,0
909,16.5563,0
910,16.5746,0
911,16.5928,0
912,16.611,0
913,16.6292,0
914,16.6474,0
915,16.6656,0
916,16.6838,0
917,16.7021,0
918,16.7203,0
919,16.7385,0
920,16.7567,0
921,16.7749,0
922,16.7931,0
923,16.8113,0
924,16.8296,0
925,16.8478,0
926,16.866,0
927,16.8842,0
928,16.9024,0
929,16.9206,0
930,16.9388,0
931,16.957,0
932,16.9753,0
933,16.9935,0
934,17.0117,0
935,17.0299,0
936,17.0481,0
937,17.0663,0
938,17.0845,0
939,17.1028,0
940,17.121,0
941,17.1392,0
942,17.1574,0
943,17.1756,0
944,17.1938,0
945,17.212,0
946,17.2303,0
947,17.2485,0
948,17.2667,0
949,17.2849,0
950,17.3031,0
951,17.3213,0
952,17.3395,0
953,17.3578,0
954,17.376,0
955,17.3942,0
956,17.4124,0
957,17.4306,0
958,17.4488,0
959,17.467,0
960,17.4852,0
961,17.5035,0
962,17.5217,0
963,17.5399,0
964,17.5581,0
965,17.5763,0
966,17.5945,0
967,17.6127,0
968,17.631,0
969,17.6492,0
970,17.6674,0
971,17.6856,0
972,17.7038,0
973,17.722,0
974,17.7402,0
975,17.7585,0
976,17.7767,0
977,17.7949,0
978,17.8131,0
979,17.8313,0
980,17.8495,0
981,17.8677,0
982,17.886,0
983,17.9042,0
984,17.9224,0
985,17.9406,0
986,17.9588,0
987,17.977,0
988,17.9952,0
989,18.0134,0
990,18.0317,0
991,18.0499,0
992,18.0681,0
993,18.0863,0
994,18.1045,0
995,18.1227,0
996,18.1409,0
997,18.1592,0
998,18.1774,0
999,18.1956,0
1000,18.2138,0
1001,18.232,0
1002,18.2502,0
1003,18.2684,0
1004,18.2867,0
1005,18.3049,0
1006,18.3231,0
1007,18.3413,0
1008,18.3595,0
1009,18.3777,0
1010,18.3959,0
1011,18.4142,0
1012,18.4324,0
1013,18.4506,0
1014,18.4688,0
1015,18.487,0
1016,18.5052,0
1017,18.5234,0
1018,18.5416,0
1019,18.5599,0
1020,18.5781,0
1021,18.5963,0
1022,18.6145,0
1023,18.6327,0
1024,18.6509,0
1025,18.6691,0
1026,18.6874,0
1027,18.7056,0
1028,18.7238,0
1029,18.742,0
1030,18.7602,0
1031,18.7784,0
1032,18.7966,0
1033,18.8149,0
1034,18.8331,0
1035,18.8513,0
1036,18.8695,0
1037,18.8877,0
1038,18.9059,0
1039,18.9241,0
1040,18.9424,0
1041,18.9606,0
1042,18.9788,0
1043,18.997,0
1044,19.0152,0
1045,19.0334,0
1046,19.0516,0
1047,19.0698,0
1048,19.0881,0
1049,19.1063,0
1050,19.1245,0
1051,19.1427,0
1052,19.1609,0
1053,19.1791,0
1054,19.1973,0
1055,19.2156,0
1056,19.2338,0
1057,19.252,0
1058,19.2702,0
1059,19.2884,0
1060,19.3066,0
1061,19.3248,0
1062,19.3431,0
1063,19.3613,0
1064,19.3795,0
1065,19.3977,0
1066,19.4159,0
1067,19.4341,0
1068,19.4523,0
1069,19.4706,0
1070,19.4888,0
1071,19.507,0
1072,19.5252,0
1073,19.5434,0
1074,19.5616,0
1075,19.5798,0
1076,19.598,0
1077,19.6163,0
1078,19.6345,0
1079,19.6527,0
1080,19.6709,0
1081,19.6891,0
1082,19.7073,0
1083,19.7255,0
1084,19.7438,0
1085,19.762,0
1086,19.7802,0
1087,19.7984,0
1088,19.8166,0
1089,19.8348,0
1090,19.853,0
1091,19.8713,0
1092,19.8895,0
1093,19.9077,0
1094,19.9259,0
1095,19.9441,0
1096,19.9623,0
1097,19.9805,0
1098,19.9988,0
1099,20.017,0
1100,20.0352,0
1101,20.0534,0
1102,20.0716,0
1103,20.0898,0
1104,20.108,0
1105,20.1262,0
1106,20.1445,0
1107,20.1627,0
1108,20.1809,0
1109,20.1991,0
1110,20.2173,0
1111,20.2355,0
1112,20.2537,0
1113,20.272,0
1114,20.2902,0
1115,20.3084,0
1116,20.3266,0
1117,20.3448,0
1118,20.363,0
1119,20.3812,0
1120,20.3995,0
1121,20.4177,0
1122,20.4359,0
1123,20.4541,0
1124,20.4723,0
1125,20.4905,0
1126,20.5087,0
1127,20.527,0
1128,20.5452,0
1129,20.5634,0
1130,20.5816,0
1131,20.5998,0
1132,20.618,0
1133,20.6362,0
1134,20.6544,0
1135,20.6727,0
1136,20.6909,0
1137,20.7091,0
1138,20.7273,0
1139,20.7455,0
1140,20.7637,0
1141,20.7819,0
1142,20.8002,0
1143,20.8184,0
1144,20.8366,0
1145,20.8548,0
1146,20.873,0
1147,20.8912,0
1148,20.9094,0
1149,20.9277,0
1150,20.9459,0
1151,20.9641,0
1152,20.9823,0
1153,21.0005,0
1154,21.0187,0
1155,21.0369,0
1156,21.0552,0
1157,21.0734,0
1158,21.0916,0
1159,21.1098,0
1160,21.128,0
1161,21.1462,0
1162,21.1644,0
1163,21.1826,0
1164,21.2009,0
1165,21.2191,0
1166,21.2373,0
1167,21.2555,0
1168,21.2737,0
1169,21.2919,0
1170,21.3101,0
1171,21.3284,0
1172,21.3466,0
1173,21.3648,0
1174,21.383,0
1175,21.4012,0
1176,21.4194,0
1177,21.4376,0
1178,21.4559,0
1179,21.4741,0
1180,21.4923,0
1181,21.5105,0
1182,21.5287,0
1183,21.5469,0
1184,21.5651,0
1185,21.5834,0
1186,21.6016,0
1187,21.6198,0
1188,21.638,0
1189,21.6562,0
1190,21.6744,0
1191,21.6926,0
1192,21.7108,0
1193,21.7291,0
1194,21.7473,0
1195,21.7655,0
1196,21.7837,0
1197,21.8019,0
1198,21.8201,0
1199,21.8383,0
1200,21.8566,0
1201,21.8748,0
1202,21.893,0
1203,21.9112,0
1204,21.9294,0
1205,21.9476,0
1206,21.9658,0
1207,21.9841,0
1208,22.0023,0
1209,22.0205,0
1210,22.0387,0
1211,22.0569,0
1212,22.0751,0
1213,22.0933,0
1214,22.1116,0
1215,22.1298,0
1216,22.148,0
1217,22.1662,0
1218,22.1844,0
1219,22.2026,0
1220,22.2208,0
1221,22.239,0
1222,22.2573,0
1223,22.2755,0
1224,22.2937,0
1225,22.3119,0
1226,22.3301,0
1227,22.3483,0
1228,22.3665,0
1229,22.3848,0
1230,22.403,0
1231,22.4212,0
1232,22.4394,0
1233,22.4576,0
1234,22.4758,0
1235,22.494,0
1236,22.5123,0
1237,22.5305,0
1238,22.5487,0
1239,22.5669,0
1240,22.5851,0
1241,22.6033,0
1242,22.6215,0
1243,22.6398,0
1244,22.658,0
1245,22.6762,0
1246,22.6944,0
1247,22.7126,0
1248,22.7308,0
1249,22.749,0
1250,22.7672,0
